model_name,threshold,val_roc_auc,val_accuracy,val_precision_1,val_recall_1,val_f1_1
xgboost_model_14,0.69,0.9543416017162574,0.9529203421545042,0.6266968325791855,0.596661281637049,0.6113103448275862
xgboost_model_219,0.73,0.9516843175970802,0.9485431702753274,0.5752969121140142,0.6521270866989769,0.6113074204946997
xgboost_model_101,0.37,0.9542924437297401,0.9554263565891473,0.6660317460317461,0.564889606892838,0.6113053613053613
xgboost_model_140,0.8,0.9530358984517431,0.9466720128307939,0.5580257892396621,0.6758212170166936,0.6113005358012664
xgboost_model_117,0.24,0.9546312453687182,0.9457364341085271,0.5501938819474365,0.687668282175552,0.6112972714217328
xgboost_model_277,0.43,0.9558810667933398,0.9569967923015237,0.6960110041265475,0.5449649973074852,0.6112956810631229
xgboost_model_77,0.43,0.9558810667933398,0.9569967923015237,0.6960110041265475,0.5449649973074852,0.6112956810631229
xgboost_model_227,0.74,0.9512440634657326,0.9482424485431703,0.5723684210526315,0.6558966074313409,0.6112923462986198
xgboost_model_143,0.83,0.954685122521941,0.9555934242181235,0.6690140845070423,0.5627355950457728,0.6112898508335771
xgboost_model_315,0.83,0.954685122521941,0.9555934242181235,0.6690140845070423,0.5627355950457728,0.6112898508335771
xgboost_model_228,0.82,0.9484857584852872,0.9498128842555467,0.5884404583956153,0.6359719978459881,0.6112836438923396
xgboost_model_237,0.18,0.952223424842388,0.9440323442929698,0.5371125611745514,0.7092084006462036,0.6112787189603156
xgboost_model_102,0.62,0.9545611101106862,0.9479417268110131,0.5695025569502556,0.6596661281637048,0.6112774451097804
xgboost_model_254,0.53,0.9555158493309727,0.9416933974873029,0.5212765957446809,0.7388260635433495,0.6112719982178659
xgboost_model_46,0.53,0.9555158493309727,0.9416933974873029,0.5212765957446809,0.7388260635433495,0.6112719982178659
xgboost_model_95,0.73,0.9548301409801174,0.9446672012830793,0.5418227215980025,0.7011308562197092,0.6112676056338028
xgboost_model_70,0.69,0.9546149393048978,0.9534215450414327,0.6338924233661076,0.5901992460958535,0.611266034578918
xgboost_model_101,0.33,0.9542924437297401,0.9529537556802994,0.6271954674220963,0.5961227786752827,0.6112644947542794
xgboost_model_147,0.8,0.954255592025506,0.952485966319166,0.6207662409772349,0.6020463112547119,0.6112629852378348
xgboost_model_119,0.74,0.9545646207103087,0.9462376369954557,0.5543382997370727,0.6812062466343565,0.6112587581541435
xgboost_model_138,0.74,0.9557103231215363,0.9559275594760759,0.6751302083333334,0.5584275713516424,0.6112584733274389
xgboost_model_196,0.84,0.9527550217065361,0.9496792301523657,0.587010411502231,0.6375875067312871,0.6112545172947857
xgboost_model_234,0.57,0.9519335989456844,0.9492114407912323,0.5820750121773015,0.6435110393107162,0.6112531969309463
xgboost_model_136,0.82,0.9529503491674997,0.9482758620689655,0.5727058823529412,0.6553581044695745,0.6112506278252134
xgboost_model_183,0.73,0.9542899114939468,0.9450013365410318,0.5443836769036601,0.6968228325255789,0.6112423240434577
xgboost_model_267,0.82,0.9552312797419007,0.9542234696605186,0.6460707858428314,0.5799676898222941,0.6112372304199774
xgboost_model_63,0.82,0.9552312797419007,0.9542234696605186,0.6460707858428314,0.5799676898222941,0.6112372304199774
xgboost_model_192,0.8,0.9515344840541755,0.9465717722534082,0.5571808510638298,0.6768982229402262,0.611232676878191
xgboost_model_309,0.46,0.9556797252723674,0.9581328521785619,0.7210834553440703,0.5304254173397954,0.6112317716413279
xgboost_model_117,0.38,0.9546312453687182,0.9554931836407378,0.6673040152963671,0.5638126009693053,0.6112084063047285
xgboost_model_171,0.75,0.9533020038214891,0.9464381181502272,0.556045895851721,0.678513731825525,0.6112054329371817
xgboost_model_268,0.85,0.9544238897877366,0.952218658112804,0.6172432729269632,0.6052773290253096,0.6112017400761284
xgboost_model_64,0.85,0.9544238897877366,0.952218658112804,0.6172432729269632,0.6052773290253096,0.6112017400761284
xgboost_model_186,0.54,0.9546086470826236,0.9426958032611601,0.5277995301487862,0.7259019924609585,0.6111992745409204
xgboost_model_141,0.47,0.9558116029614652,0.9584669874365143,0.7291044776119403,0.526117393645665,0.6111979981232405
xgboost_model_313,0.47,0.9558116029614652,0.9584669874365143,0.7291044776119403,0.526117393645665,0.6111979981232405
xgboost_model_60,0.81,0.9544023274162848,0.9475407645014702,0.5657955066483265,0.6645126548196015,0.6111936602278356
xgboost_model_195,0.72,0.9532116394525176,0.9442662389735365,0.5388409371146733,0.7059773828756059,0.6111888111888112
xgboost_model_65,0.21,0.9537355340994612,0.9437984496124031,0.5354394491697043,0.711900915455035,0.6111881645862228
xgboost_model_198,0.63,0.9543244899410481,0.9486434108527132,0.5763358778625954,0.650511577813678,0.611181381229446
xgboost_model_57,0.43,0.9557385038365387,0.9576984763432237,0.7112223016440314,0.5358104469574583,0.6111793611793612
xgboost_model_209,0.26,0.9532979848563475,0.9467722534081796,0.5589285714285714,0.6742057081313947,0.6111789113985844
xgboost_model_55,0.78,0.9539278209591122,0.9506816359262229,0.5982465188241362,0.624663435648896,0.6111696522655427
xgboost_model_105,0.42,0.9555353398731392,0.9573977546110666,0.7046413502109705,0.5395799676898223,0.6111619396157365
xgboost_model_223,0.73,0.9506060551474532,0.9503809141940658,0.5948012232415902,0.6284329563812601,0.6111547525530243
xgboost_model_229,0.22,0.9535652892013745,0.9447674418604651,0.5426065162907269,0.6995153473344103,0.611150317572336
xgboost_model_273,0.46,0.9562108521382056,0.9585004009623096,0.7299925205684368,0.5255788906838987,0.6111458985597996
xgboost_model_54,0.66,0.9541839892217302,0.9510157711841754,0.6021955044432828,0.6203554119547657,0.6111405835543766
xgboost_model_113,0.26,0.953733817166859,0.9477412456562416,0.5676674364896074,0.66182014001077,0.6111387369467927
xgboost_model_139,0.71,0.9550660225809824,0.9449345094894414,0.5438891222175557,0.6973613354873451,0.61113732892874
xgboost_model_187,0.71,0.9542254641746475,0.9439989307671746,0.5368935996738687,0.7092084006462036,0.6111368909512761
xgboost_model_162,0.69,0.9535574143317294,0.9525862068965517,0.6222098214285714,0.600430802369413,0.6111263359824609
xgboost_model_299,0.71,0.9546764035736983,0.944333066025127,0.5393489905232798,0.7049003769520732,0.6111111111111112
xgboost_model_230,0.54,0.9544446464477998,0.9452686447473937,0.5464968152866242,0.6930533117932148,0.6111111111111112
xgboost_model_147,0.71,0.954255592025506,0.944333066025127,0.5393489905232798,0.7049003769520732,0.6111111111111112
xgboost_model_196,0.85,0.9527550217065361,0.9508821170809943,0.6006240249609984,0.6219709208400647,0.6111111111111112
xgboost_model_210,0.57,0.9536931095581216,0.9449679230152366,0.5441547518923465,0.6968228325255789,0.6110979929161747
xgboost_model_174,0.77,0.9551505263587808,0.9571304464047046,0.6990291262135923,0.5428109854604201,0.6110942709912095
xgboost_model_191,0.69,0.9539659100058363,0.9432638331996792,0.5316859306496612,0.7183629509962305,0.6110856619331195
xgboost_model_91,0.77,0.9544241967254086,0.9484095161721465,0.5740653099858022,0.6532040926225094,0.6110831234256927
xgboost_model_150,0.71,0.9551693646583945,0.9540229885057471,0.6430696014277216,0.5821217016693592,0.6110797060486151
xgboost_model_41,0.39,0.955245216630566,0.9558941459502807,0.6746909564085881,0.5584275713516424,0.6110783736004715
xgboost_model_198,0.65,0.9543244899410481,0.9499799518845229,0.5903614457831325,0.6332794830371568,0.6110678098207326
xgboost_model_259,0.81,0.9552004996484893,0.9527866880513232,0.625,0.5977382875605816,0.611065235342692
xgboost_model_89,0.36,0.9545805718774458,0.9546578454958567,0.6531862745098039,0.5740441572428648,0.6110633419317856
xgboost_model_74,0.53,0.9557378420021836,0.9426623897353649,0.5275929549902153,0.7259019924609585,0.6110607434270172
xgboost_model_183,0.72,0.9542899114939468,0.944065757818765,0.5373927257866775,0.708131394722671,0.6110594795539034
xgboost_model_192,0.78,0.9515344840541755,0.9445335471798985,0.5408544172542513,0.7022078621432418,0.6110590440487348
xgboost_model_198,0.66,0.9543244899410481,0.9506148088746325,0.5975295934122491,0.6252019386106623,0.6110526315789474
xgboost_model_94,0.74,0.9555421884199436,0.9557604918470997,0.6722689075630253,0.5600430802369413,0.6110458284371327
xgboost_model_192,0.87,0.9515344840541755,0.953588612670409,0.6365227537922987,0.5875067312870221,0.6110333239988799
xgboost_model_98,0.63,0.9530734215821344,0.9490777866880513,0.5807860262008734,0.6445880452342488,0.6110260336906586
xgboost_model_294,0.54,0.955748910941977,0.9422280139000268,0.5247295208655333,0.7312870220786214,0.6110236220472441
xgboost_model_263,0.7,0.9552586739291189,0.9436313819834269,0.5342741935483871,0.7135164243403339,0.6110214433940512
xgboost_model_238,0.62,0.9501502718882674,0.9528201015771184,0.6254935138183869,0.5971997845988153,0.6110192837465565
xgboost_model_275,0.7,0.9548870875100596,0.945034750066827,0.5446880269814502,0.6957458266020463,0.6110191534641759
xgboost_model_58,0.53,0.9555261892937953,0.9419272921678695,0.5227882037533512,0.7350565428109854,0.6110116383169203
xgboost_model_94,0.57,0.9555421884199436,0.9437984496124031,0.535468179975679,0.7113624124932687,0.6110083256244219
xgboost_model_97,0.31,0.9532173849420638,0.9520515904838278,0.615174672489083,0.6068928379106086,0.6110056925996205
xgboost_model_218,0.54,0.9529886492338729,0.9456696070569367,0.5497201894102454,0.687668282175552,0.6110047846889952
xgboost_model_39,0.75,0.9532731996393405,0.9475407645014702,0.5658558972005507,0.6639741518578353,0.6110009910802775
xgboost_model_335,0.66,0.9517742887021594,0.9475407645014702,0.5658558972005507,0.6639741518578353,0.6110009910802775
xgboost_model_295,0.84,0.9547619048989305,0.9553261160117615,0.6645569620253164,0.5654281098546042,0.6109979633401222
xgboost_model_230,0.72,0.9544446464477998,0.9553261160117615,0.6645569620253164,0.5654281098546042,0.6109979633401222
xgboost_model_318,0.52,0.9551099818106817,0.9439655172413793,0.5366748166259169,0.7092084006462036,0.6109951287404315
xgboost_model_243,0.72,0.9545542423802771,0.9439655172413793,0.5366748166259169,0.7092084006462036,0.6109951287404315
xgboost_model_31,0.72,0.9545542423802771,0.9439655172413793,0.5366748166259169,0.7092084006462036,0.6109951287404315
xgboost_model_85,0.29,0.9533517373161412,0.9508152900294039,0.5998962117280747,0.6225094238018309,0.6109936575052854
xgboost_model_212,0.84,0.9526966747734661,0.9508152900294039,0.5998962117280747,0.6225094238018309,0.6109936575052854
xgboost_model_170,0.56,0.9552431831684896,0.9431970061480888,0.5312375646637485,0.7189014539579968,0.6109839816933639
xgboost_model_183,0.82,0.9542899114939468,0.9533213044640471,0.6326412918108419,0.5907377490576198,0.6109718741297688
xgboost_model_241,0.22,0.9554890018764828,0.9442996524993317,0.5391268533772653,0.7049003769520732,0.6109684947491248
xgboost_model_29,0.22,0.9554890018764828,0.9442996524993317,0.5391268533772653,0.7049003769520732,0.6109684947491248
xgboost_model_158,0.51,0.9546340845421835,0.9442996524993317,0.5391268533772653,0.7049003769520732,0.6109684947491248
xgboost_model_326,0.51,0.9546340845421835,0.9442996524993317,0.5391268533772653,0.7049003769520732,0.6109684947491248
xgboost_model_43,0.83,0.9547487449462473,0.9547246725474472,0.6543665436654367,0.5729671513193323,0.6109675567039908
xgboost_model_276,0.77,0.9539443476343843,0.9452352312215985,0.5462648556876061,0.6930533117932148,0.6109660574412533
xgboost_model_269,0.18,0.9561776357270233,0.9407244052392408,0.5153533111357751,0.7501346257404415,0.6109649122807017
xgboost_model_26,0.59,0.954383671360914,0.9457030205827319,0.55,0.6871297792137857,0.6109648072779507
xgboost_model_320,0.79,0.9510545965959423,0.9480419673883989,0.5705607476635514,0.6575121163166397,0.610958218663998
xgboost_model_165,0.34,0.9540650604656662,0.9530205827318898,0.6283437677859989,0.5945072697899838,0.6109573879358052
xgboost_model_40,0.83,0.9528907265247306,0.949445335471799,0.5846456692913385,0.6397415185783522,0.6109539727436359
xgboost_model_256,0.8,0.9544320236360423,0.9458700882117081,0.5513654096228868,0.6849757673667205,0.6109510086455331
xgboost_model_48,0.8,0.9544320236360423,0.9458700882117081,0.5513654096228868,0.6849757673667205,0.6109510086455331
xgboost_model_162,0.67,0.9535574143317294,0.9513164929163326,0.6059322033898306,0.6160473882606354,0.6109479305740988
xgboost_model_147,0.75,0.954255592025506,0.9477412456562416,0.5677300046232086,0.6612816370490038,0.6109452736318408
xgboost_model_265,0.18,0.9561475654269781,0.9405907511360598,0.5145595281975672,0.7517501346257405,0.6109409190371992
xgboost_model_61,0.18,0.9561475654269781,0.9405907511360598,0.5145595281975672,0.7517501346257405,0.6109409190371992
xgboost_model_238,0.66,0.9501502718882674,0.9545910184442662,0.652200488997555,0.5745826602046311,0.6109361580303464
xgboost_model_186,0.55,0.9546086470826236,0.9433974873028602,0.5326391670004005,0.7162089391491653,0.6109324758842444
xgboost_model_180,0.8,0.953351574255503,0.9448008553862604,0.5429049811636668,0.6984383414108778,0.6109279321714555
xgboost_model_114,0.64,0.9536420907619685,0.949311681368618,0.5832517140058766,0.6413570274636511,0.6109258784303667
xgboost_model_154,0.72,0.9550932824829693,0.9552258754343759,0.6628859483301828,0.5665051157781368,0.610917537746806
xgboost_model_237,0.4,0.952223424842388,0.9552258754343759,0.6628859483301828,0.5665051157781368,0.610917537746806
xgboost_model_195,0.8,0.9532116394525176,0.9516506281742849,0.6100966702470462,0.6117393645665051,0.6109169131486959
xgboost_model_102,0.63,0.9545611101106862,0.9485431702753274,0.575440266539743,0.6510500807754442,0.6109146033350177
xgboost_model_152,0.83,0.9531876215796904,0.950414327719861,0.5952989269289729,0.6273559504577275,0.610907184058731
xgboost_model_208,0.8,0.9480893292984074,0.9487102379043036,0.5771072796934866,0.6488960689283791,0.6108998732572877
xgboost_model_119,0.78,0.9545646207103087,0.9496458166265704,0.5868055555555556,0.6370490037695208,0.6108959462948619
xgboost_model_108,0.84,0.9541875190049571,0.9496458166265704,0.5868055555555556,0.6370490037695208,0.6108959462948619
xgboost_model_42,0.56,0.9549265961435162,0.9434309008286554,0.532878909382518,0.715670436187399,0.6108940473454378
xgboost_model_96,0.82,0.9540939413822329,0.9470061480887463,0.5610635421360973,0.6704361873990307,0.6108930323846908
xgboost_model_184,0.79,0.9537844235155156,0.9438986901897888,0.5362082994304312,0.7097469036079699,0.6108922363847045
xgboost_model_114,0.62,0.9536420907619685,0.9479417268110131,0.5696320447135538,0.6585891222401723,0.6108891108891109
xgboost_model_261,0.45,0.9560419500924333,0.9581996792301524,0.7231222385861561,0.5288099084544965,0.6108864696734059
xgboost_model_249,0.2,0.956155632132668,0.9421946003742315,0.5245268443414446,0.7312870220786214,0.6108861898335582
xgboost_model_98,0.67,0.9530734215821344,0.9519847634322374,0.6143790849673203,0.6074313408723748,0.6108854589764419
xgboost_model_177,0.39,0.9542196419506832,0.9555600106923282,0.6688020499679692,0.5621970920840065,0.6108835576360445
xgboost_model_131,0.81,0.9543209313824145,0.9533881315156375,0.6336805555555556,0.5896607431340872,0.6108786610878661
xgboost_model_50,0.6,0.9525388800346961,0.9471732157177225,0.5625566636446057,0.6682821755519656,0.6108786610878661
xgboost_model_102,0.7,0.9545611101106862,0.953855920876771,0.640661938534279,0.5837372105546581,0.6108763031839954
xgboost_model_330,0.5,0.9540759759366236,0.9450013365410318,0.5444584913611462,0.6957458266020463,0.6108747044917258
xgboost_model_96,0.83,0.9540939413822329,0.9481087944399893,0.5712277413308341,0.6564351103931072,0.6108744675519919
xgboost_model_108,0.83,0.9541875190049571,0.9485765838011226,0.5757864632983795,0.650511577813678,0.6108723135271807
xgboost_model_277,0.45,0.9558810667933398,0.9578989574979951,0.7161477190441708,0.5325794291868605,0.6108709079678815
xgboost_model_77,0.45,0.9558810667933398,0.9578989574979951,0.7161477190441708,0.5325794291868605,0.6108709079678815
xgboost_model_190,0.54,0.9540128618778366,0.9432972467254744,0.5319488817891374,0.7172859450726979,0.6108690667278147
xgboost_model_321,0.18,0.9553261522579284,0.9415931569099172,0.5206831119544592,0.7388260635433495,0.6108637577916296
xgboost_model_97,0.33,0.9532173849420638,0.9535551991446137,0.6361516034985423,0.5875067312870221,0.6108622620380739
xgboost_model_166,0.6,0.9547769256612497,0.9461039828922748,0.5533216783216783,0.6817447495961227,0.6108564535585043
xgboost_model_279,0.68,0.9547641014216451,0.9434643143544507,0.5331192292252107,0.7151319332256327,0.6108555657773689
xgboost_model_79,0.68,0.9547641014216451,0.9434643143544507,0.5331192292252107,0.7151319332256327,0.6108555657773689
xgboost_model_206,0.55,0.9532501793139471,0.9458032611601176,0.5508437905668542,0.6855142703284868,0.6108445297504799
xgboost_model_214,0.58,0.9538124411698798,0.946271050521251,0.5547252747252748,0.6795907377490576,0.6108422071636012
xgboost_model_332,0.76,0.9514046206435497,0.9481422079657845,0.5715626466447677,0.6558966074313409,0.6108324974924775
xgboost_model_168,0.85,0.9525367986136086,0.9507818765036087,0.5995850622406639,0.6225094238018309,0.6108322324966975
xgboost_model_158,0.5,0.9546340845421835,0.9437984496124031,0.5354969574036511,0.7108239095315024,0.6108283202221194
xgboost_model_326,0.5,0.9546340845421835,0.9437984496124031,0.5354969574036511,0.7108239095315024,0.6108283202221194
xgboost_model_49,0.35,0.9530195444289113,0.954824913124833,0.6561533704390847,0.5713516424340334,0.6108232584916523
xgboost_model_227,0.77,0.9512440634657326,0.9504811547714515,0.5961045617631984,0.626278944534195,0.6108193277310925
xgboost_model_137,0.45,0.9558721560090522,0.9579323710237905,0.7169811320754716,0.5320409262250942,0.6108191653786708
xgboost_model_89,0.34,0.9545805718774458,0.953588612670409,0.6366822429906542,0.5869682283252557,0.6108153544410199
xgboost_model_336,0.82,0.9502640594383267,0.953588612670409,0.6366822429906542,0.5869682283252557,0.6108153544410199
xgboost_model_37,0.27,0.9537073246090522,0.9487770649558942,0.5778097982708934,0.6478190630048465,0.6108149276466108
xgboost_model_246,0.72,0.9553520788994029,0.9545241913926757,0.651219512195122,0.5751211631663974,0.6108092650843581
xgboost_model_201,0.39,0.9543186485334796,0.9545241913926757,0.651219512195122,0.5751211631663974,0.6108092650843581
xgboost_model_155,0.82,0.9541846990150965,0.9549919807538091,0.6589775561097256,0.5691976305869683,0.6108061253972841
xgboost_model_204,0.81,0.9501830662601507,0.9480085538626036,0.5702942550210183,0.6575121163166397,0.6108054027013506
xgboost_model_97,0.29,0.9532173849420638,0.9506482224004277,0.5980392156862745,0.6241249326871298,0.6108036890645586
xgboost_model_177,0.24,0.9542196419506832,0.9455359529537557,0.5486915486915487,0.6887452880990845,0.610792741165234
xgboost_model_128,0.78,0.9530789560520311,0.9442996524993317,0.5391591096455071,0.7043618739903069,0.6107868316600513
xgboost_model_304,0.78,0.9530789560520311,0.9442996524993317,0.5391591096455071,0.7043618739903069,0.6107868316600513
xgboost_model_261,0.44,0.9560419500924333,0.9577987169206095,0.7139769452449568,0.5336564351103931,0.6107858243451464
xgboost_model_282,0.72,0.9555778699243036,0.9556268377439188,0.670096463022508,0.5611200861604739,0.6107854630715123
xgboost_model_139,0.7,0.9550660225809824,0.9439989307671746,0.5369538587178441,0.708131394722671,0.6107756618671621
xgboost_model_97,0.35,0.9532173849420638,0.9548583266506282,0.6567534076827757,0.5708131394722671,0.6107749927974647
xgboost_model_242,0.56,0.9551245901255043,0.943230419673884,0.5314992025518341,0.7178244480344642,0.6107674684994273
xgboost_model_30,0.56,0.9551245901255043,0.943230419673884,0.5314992025518341,0.7178244480344642,0.6107674684994273
xgboost_model_111,0.72,0.9548707238954258,0.9441659983961508,0.5381773399014779,0.7059773828756059,0.6107617051013278
xgboost_model_291,0.72,0.9548707238954258,0.9441659983961508,0.5381773399014779,0.7059773828756059,0.6107617051013278
xgboost_model_85,0.3,0.9533517373161412,0.9516172146484897,0.6097691894793345,0.6117393645665051,0.610752688172043
xgboost_model_73,0.19,0.9557303028456173,0.9416933974873029,0.5213252094440213,0.7372105546580506,0.6107517287530672
xgboost_model_147,0.76,0.954255592025506,0.9486768243785084,0.5768310196266156,0.6488960689283791,0.6107450582868728
xgboost_model_215,0.73,0.9528578362348248,0.9469727345629511,0.5608108108108109,0.6704361873990307,0.6107431935246505
xgboost_model_158,0.53,0.9546340845421835,0.9452686447473937,0.546575925138239,0.6919763058696823,0.6107414448669202
xgboost_model_326,0.53,0.9546340845421835,0.9452686447473937,0.546575925138239,0.6919763058696823,0.6107414448669202
xgboost_model_322,0.5,0.9544657867799528,0.9435645549318364,0.5338436744560838,0.7135164243403339,0.6107398017976492
xgboost_model_219,0.72,0.9516843175970802,0.9479083132852179,0.569366852886406,0.6585891222401723,0.6107365792759051
xgboost_model_128,0.85,0.9530789560520311,0.9517842822774659,0.6118918918918919,0.6095853527194399,0.6107364445643377
xgboost_model_304,0.85,0.9530789560520311,0.9517842822774659,0.6118918918918919,0.6095853527194399,0.6107364445643377
xgboost_model_103,0.77,0.9541378910201298,0.9488438920074846,0.5785163776493256,0.6467420570813139,0.6107297228578693
xgboost_model_332,0.77,0.9514046206435497,0.9488438920074846,0.5785163776493256,0.6467420570813139,0.6107297228578693
xgboost_model_95,0.74,0.9548301409801174,0.9454357123763699,0.5479041916167665,0.6898222940226171,0.6107270560190703
xgboost_model_133,0.22,0.955314728421452,0.944199411921946,0.5384299219071106,0.7054388799138396,0.6107226107226107
xgboost_model_194,0.65,0.954771007519263,0.9497794707297514,0.5883233532934131,0.6348949919224556,0.6107226107226107
xgboost_model_166,0.71,0.9547769256612497,0.9536554397219995,0.6377491207502931,0.5858912224017232,0.6107213022733652
xgboost_model_133,0.44,0.955314728421452,0.9579991980753809,0.7186588921282799,0.5309639203015617,0.6107153917621555
xgboost_model_154,0.74,0.9550932824829693,0.9562951082598236,0.6826347305389222,0.5525040387722132,0.6107142857142858
xgboost_model_136,0.83,0.9529503491674997,0.9494787489975942,0.5851011346817958,0.6386645126548196,0.6107106076210093
xgboost_model_179,0.74,0.954228667836598,0.9457698476343224,0.5506055363321799,0.6855142703284868,0.6106980091148957
xgboost_model_97,0.3,0.9532173849420638,0.9513499064421278,0.6064790228359002,0.6149703823371029,0.6106951871657754
xgboost_model_227,0.76,0.9512440634657326,0.9496458166265704,0.5868917576961271,0.6365105008077544,0.6106949108757427
xgboost_model_9,0.33,0.9535004006591716,0.9535217856188185,0.6357808857808858,0.5875067312870221,0.6106912958298348
xgboost_model_285,0.18,0.9557868273362604,0.9415931569099172,0.5206988226357767,0.7382875605815832,0.6106904231625835
xgboost_model_153,0.19,0.9558447714136361,0.9417602245388933,0.5217557251908397,0.7361335487345181,0.6106767924949743
xgboost_model_212,0.85,0.9526966747734661,0.9519847634322374,0.6145038167938931,0.6068928379106086,0.6106746139257654
xgboost_model_222,0.51,0.9514383166448444,0.9456361935311414,0.549526270456503,0.6871297792137857,0.6106724096673846
xgboost_model_108,0.81,0.9541875190049571,0.9461039828922748,0.5533683289588801,0.6812062466343565,0.6106685976345644
xgboost_model_194,0.62,0.954771007519263,0.9478080727078322,0.568445475638051,0.6596661281637048,0.6106679960119641
xgboost_model_135,0.81,0.9549915901955437,0.9529203421545042,0.6271282633371169,0.5950457727517501,0.610665929814866
xgboost_model_131,0.72,0.9543209313824145,0.9448676824378508,0.5434691306173877,0.6968228325255789,0.6106654082114205
xgboost_model_144,0.79,0.952173729714945,0.9470395616145416,0.561427280939476,0.6693591814754981,0.6106607713092607
xgboost_model_316,0.79,0.952173729714945,0.9470395616145416,0.561427280939476,0.6693591814754981,0.6106607713092607
xgboost_model_201,0.22,0.9543186485334796,0.9437984496124031,0.5355257815671944,0.7102854065697362,0.6106481481481482
xgboost_model_165,0.36,0.9540650604656662,0.9540229885057471,0.6434108527131783,0.5810446957458266,0.6106395019807583
xgboost_model_53,0.38,0.9545815886084841,0.9557270783213044,0.6720569210866753,0.559504577275175,0.6106376726417867
xgboost_model_50,0.66,0.9525388800346961,0.9515503875968992,0.6089983931440814,0.6122778675282714,0.6106337271750806
xgboost_model_174,0.55,0.9551505263587808,0.9427292167869553,0.5280943025540275,0.7237479806138933,0.6106315311222171
xgboost_model_232,0.81,0.9480359892861104,0.9495455760491847,0.5858485898070263,0.6375875067312871,0.6106240330067045
xgboost_model_66,0.6,0.953199007048958,0.9475407645014702,0.5659770114942528,0.6628971459343026,0.6106150793650794
xgboost_model_59,0.82,0.9550089129904024,0.9538893344025662,0.6413752222880854,0.5826602046311254,0.6106094808126411
xgboost_model_199,0.72,0.9527022284269673,0.9447674418604651,0.542713567839196,0.6978998384491115,0.610600706713781
xgboost_model_194,0.68,0.954771007519263,0.9518845228548516,0.6132536664856056,0.6079698438341411,0.6106003244997296
xgboost_model_69,0.2,0.9549685794619525,0.9422948409516172,0.5252133436772692,0.7291330102315563,0.610597519729425
xgboost_model_90,0.71,0.9551735850513834,0.9540564020315424,0.6439665471923537,0.5805061927840603,0.6105919003115264
xgboost_model_332,0.84,0.9514046206435497,0.9540564020315424,0.6439665471923537,0.5805061927840603,0.6105919003115264
xgboost_model_114,0.63,0.9536420907619685,0.9486434108527132,0.5765550239234449,0.6488960689283791,0.6105903217633646
xgboost_model_247,0.8,0.9548040704616095,0.9515838011226945,0.6094420600858369,0.6117393645665051,0.6105885514646601
xgboost_model_111,0.82,0.9548707238954258,0.9532878909382518,0.6324293133294865,0.5901992460958535,0.6105849582172702
xgboost_model_291,0.82,0.9548707238954258,0.9532878909382518,0.6324293133294865,0.5901992460958535,0.6105849582172702
xgboost_model_155,0.7,0.9541846990150965,0.9454022988505747,0.5476699444206926,0.6898222940226171,0.6105815061963775
xgboost_model_159,0.67,0.9538299462089812,0.9454022988505747,0.5476699444206926,0.6898222940226171,0.6105815061963775
xgboost_model_327,0.67,0.9538299462089812,0.9454022988505747,0.5476699444206926,0.6898222940226171,0.6105815061963775
xgboost_model_279,0.81,0.9547641014216451,0.9537556802993852,0.6393635827931644,0.5842757135164244,0.610579628587507
xgboost_model_79,0.81,0.9547641014216451,0.9537556802993852,0.6393635827931644,0.5842757135164244,0.610579628587507
xgboost_model_114,0.7,0.9536420907619685,0.9537556802993852,0.6393635827931644,0.5842757135164244,0.610579628587507
xgboost_model_85,0.28,0.9533517373161412,0.9500467789361133,0.591321897073663,0.6311254711900915,0.6105756707475906
xgboost_model_184,0.87,0.9537844235155156,0.9529871692060946,0.628132118451025,0.5939687668282175,0.6105729310822031
xgboost_model_166,0.57,0.9547769256612497,0.9438652766639936,0.536019536019536,0.7092084006462036,0.6105702364394993
xgboost_model_148,0.81,0.9534875380523582,0.9480419673883989,0.5706928838951311,0.6564351103931072,0.6105684948660155
xgboost_model_310,0.77,0.9549470074986982,0.9576316492916332,0.7105075053609721,0.535271943995692,0.6105651105651105
xgboost_model_223,0.72,0.9506060551474532,0.9497460572039561,0.5880299251870325,0.6348949919224556,0.6105644743656137
xgboost_model_215,0.75,0.9528578362348248,0.9485097567495322,0.5752380952380952,0.650511577813678,0.6105635582512005
xgboost_model_205,0.41,0.9541389461183769,0.9551590483827853,0.6620516047828823,0.5665051157781368,0.6105629715612304
xgboost_model_51,0.74,0.9522054593967788,0.9472734562951083,0.5635535307517084,0.6661281637049004,0.6105626850937809
xgboost_model_163,0.8,0.9526880517432458,0.9514501470195135,0.6077908217716115,0.613354873451804,0.6105601715357812
xgboost_model_195,0.75,0.9532116394525176,0.9469727345629511,0.5608656447249775,0.6698976844372644,0.6105521472392638
xgboost_model_186,0.75,0.9546086470826236,0.9560946271050521,0.6789716545814107,0.5546580506192784,0.6105512744516894
xgboost_model_57,0.41,0.9557385038365387,0.9565624164661856,0.6880486158001351,0.5487345180398492,0.6105452366686639
xgboost_model_238,0.65,0.9501502718882674,0.9540898155573376,0.644524236983842,0.5799676898222941,0.6105442176870748
xgboost_model_55,0.75,0.9539278209591122,0.9479083132852179,0.5694315004659832,0.658050619278406,0.6105420934299276
xgboost_model_258,0.74,0.9554772135515207,0.955793905372895,0.6733766233766234,0.5584275713516424,0.6105387106270238
